nct_id,brief_title,phase,enrollment_actual,lead_sponsor_class,conditions,duration_days,num_sites,num_countries,num_arms,num_interventions,enrollment_per_site,has_multiple_arms,num_inclusion_criteria,num_exclusion_criteria,total_criteria,criteria_text_length,min_age_years,max_age_years,age_range_years,sex_restricted,is_phase2,is_phase3,is_industry_sponsored,is_cancer,is_diabetes,is_hiv,is_asthma,is_pain,is_hypertension,is_depression,is_schizophrenia,enrollment_success
NCT02938585,Efficacy and Safety of Turoctocog Alfa for Prophylaxis and Treatment of Bleeding Episodes in Previously Treated Chinese Patients With Haemophilia A,PHASE3,68.0,INDUSTRY,"Congenital Bleeding Disorder, Haemophilia A",730,11,1,2,2,6.181818181818182,1,6,2,8,494,18.0,65.0,47.0,1,0,1,1,0,0,0,0,0,0,0,0,0
NCT00641719,A Long-term Study for the Treatment of Painful Diabetic Neuropathy,PHASE3,258.0,INDUSTRY,Diabetic Neuropathies,730,25,1,2,2,10.32,1,4,3,7,816,20.0,80.0,60.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01686503,Intradermal Versus Intramuscular Polio Vaccine Booster in HIV-Infected Subjects,PHASE2,231.0,OTHER,Polio Immunity,335,1,1,4,1,231.0,1,3,4,7,478,18.0,90.0,72.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00547872,Exercise Testing to Screen for Unknown Coronary Artery Disease in Diabetic Patients: Does it Contribute to a Risk Reduction in Very High Risk Patients?,PHASE3,400.0,OTHER,"Coronary Artery Disease, Diabetes Mellitus",1705,1,1,2,1,400.0,1,2,5,7,512,50.0,69.0,19.0,0,0,1,0,0,1,0,0,0,0,0,0,1
NCT02581982,Paclitaxel and Pembrolizumab in Treating Patients With Refractory Metastatic Urothelial Cancer,PHASE2,27.0,OTHER,Transitional Cell Carcinoma,2448,1,1,1,3,27.0,0,16,18,34,6528,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT03321981,MCLA-128 With Trastuzumab/Chemotherapy in HER2+ and With Endocrine Therapy in ER+ and Low HER2 Breast Cancer.,PHASE2,105.0,INDUSTRY,Breast Cancer Metastatic,2018,25,7,3,4,4.2,1,0,0,0,7635,18.0,65.0,47.0,1,1,0,1,1,0,0,0,0,0,0,0,1
NCT00503230,Reducing Ethnic Health Disparities: Motivating HIV+ Latinos to Quit Smoking,PHASE3,400.0,OTHER,"Tobacco Dependence, HIV Infections",2099,8,1,2,2,50.0,1,5,4,9,715,18.0,65.0,47.0,0,0,1,0,0,0,1,0,0,0,0,0,1
NCT06770114,Clinical Study to Investigate a New Mouthwash in Reducing Plaque and Helping Prevent Gum Problems on Dental Implants Over a 6-month Period of Product Use,PHASE3,80.0,INDUSTRY,Gingivitis,203,1,1,2,2,80.0,1,6,12,18,1419,18.0,70.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT02283710,The Effect of Pentoxifylline on Liver Function Tests in Fatty Liver Disease,PHASE2,120.0,OTHER,Fatty Liver,365,1,1,2,2,120.0,1,0,7,7,643,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00280917,Oral CF101 and Methotrexate Treatment in Rheumatoid Arthritis Patients,PHASE2,254.0,INDUSTRY,Rheumatoid Arthritis,304,35,7,1,1,7.257142857142857,0,11,22,33,3602,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01634139,Efficacy and Safety of 2 Doses of Tiotropium Respimat® Compared to Placebo in Children With Moderate Persistent Asthma,PHASE3,403.0,INDUSTRY,Asthma,1248,79,16,3,3,5.10126582278481,1,0,0,0,5739,6.0,11.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCT06714669,Comparison of General Anesthesia Hemodynamics Between R and P in Patients Undergoing Laparoscopic Hepatectomy,PHASE3,88.0,OTHER,Hypotension During Surgery,132,1,1,2,2,88.0,1,6,9,15,867,18.0,80.0,62.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01411085,Risperidone and Desipramine in Alcohol Use and Schizophrenia,PHASE2,12.0,OTHER,"Schizophrenia, Alcoholism, Dual Diagnosis",1004,4,1,1,1,3.0,0,0,0,0,888,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCT00169416,Evaluation Of Valaciclovir In Patients With Chickenpox,PHASE3,43.0,INDUSTRY,Varicella,153,0,0,1,1,43.0,0,1,6,7,355,1.0,11.0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00250276,Evaluation of the Immune Responses of GSK Biologicals' HPV Vaccine Following Manufacturing Process Adaptation.,PHASE3,798.0,INDUSTRY,"Infections, Papillomavirus, Papillomavirus Vaccines",489,8,3,4,1,99.75,1,5,4,9,766,18.0,25.0,7.0,1,0,1,1,0,0,0,0,0,0,0,0,1
NCT03200821,An Open Label Study to Evaluate G17DT Compared to Gemcitabine,PHASE3,103.0,INDUSTRY,Pancreatic Cancer,766,0,0,2,2,103.0,1,7,6,13,1539,18.0,65.0,47.0,0,0,1,1,1,0,0,0,0,0,0,0,0
NCT01649869,Valganciclovir Therapy in Infants and Children With Congenital CMV Infection and Hearing Loss,PHASE2,54.0,NIH,Cytomegalovirus Infection,1764,18,2,2,2,3.0,1,0,0,0,1478,0.08333333333333333,4.0,3.9166666666666665,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT06912139,Topical Nitroglycerine for Prevention of Radial Artery Spasm,PHASE3,100.0,OTHER,Radial Artery Spasm,90,1,1,2,2,100.0,1,2,2,4,361,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT00672997,A Phase III Study of Travoprost/Timolol Combination in Patients With Open-Angle Glaucoma or Ocular Hypertension,PHASE3,301.0,INDUSTRY,"Open-Angle Glaucoma, Ocular Hypertension",214,0,0,2,2,301.0,1,5,10,15,1784,20.0,65.0,47.0,0,0,1,1,0,0,0,0,0,1,0,0,1
NCT00903552,Trial to Evaluate Safety and Immunogenicity of Trivalent Seasonal Influenza Virus-Like Particle (VLP) Vaccine (Recombinant),PHASE2,221.0,INDUSTRY,Seasonal Influenza,153,2,1,3,2,110.5,1,0,0,0,3217,18.0,49.0,31.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01652872,Strategies Using Darbepoetin Alfa to Avoid Transfusions in Chronic Kidney Disease,PHASE3,756.0,INDUSTRY,Anemia in Chronic Kidney Disease Patients Not on Dialysis,1907,249,2,2,2,3.036144578313253,1,8,30,38,4255,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01281007,Efficacy of Oral Famciclovir 125mg Comparing to Aciclovir 200 mg Treatment in Patients With Active Recurrent Genital Herpes,PHASE3,150.0,INDUSTRY,GENITAL HERPES,973,9,1,2,2,16.666666666666668,1,0,0,0,802,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT03772041,Efficacy and Safety Trial of OPC-61815 Injection Compared With Tolvaptan 15-mg Tablet in Patients With Congestive Heart Failure,PHASE3,294.0,INDUSTRY,Congestive Heart Failure,560,1,1,2,2,294.0,1,3,3,6,859,20.0,85.0,65.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02635009,Whole-Brain Radiation Therapy With or Without Hippocampal Avoidance in Limited Stage or Extensive Stage Small Cell Lung Cancer,PHASE2/PHASE3,418.0,OTHER,"Extensive Stage Small Cell Lung Carcinoma, Limited Stage Small Cell Lung Carcinoma",3544,285,2,2,2,1.4666666666666666,1,11,8,19,6331,18.0,65.0,47.0,0,1,1,0,0,0,0,0,0,0,0,0,1
NCT00332007,Tonabersat in the Prophylaxis of Migraine With Aura,PHASE2,39.0,INDUSTRY,Migraine With Aura,823,1,1,2,2,39.0,1,3,14,17,2587,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT02543619,Efficacy of Two Injection Techniques on Success Rate of Inferior Alveolar Nerve Anesthesia,PHASE2,40.0,OTHER,Failed Mechanical Induction,153,1,1,2,1,40.0,1,7,0,7,428,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01735045,LSH Silicone Hydrogel Soft Hydrophilic Contact Lens for Daily Wear,PHASE3,76.0,INDUSTRY,Myopia,610,5,1,2,2,15.2,1,7,4,11,1698,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00627705,A Study of N-Acetyl Cysteine in Children With Autism,PHASE2,43.0,OTHER,Autistic Disorder,944,1,1,2,2,43.0,1,0,0,0,1175,3.0,12.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00988039,Europe-Africa Research Network for Evaluation of Second-line Therapy,PHASE3,1277.0,OTHER_GOV,"Human Immunodeficiency Virus, HIV",1402,14,5,3,3,91.21428571428571,1,9,6,15,1410,12.0,65.0,47.0,0,0,1,0,0,0,1,0,0,0,0,0,1
NCT03905512,A Study to Compare the Efficacy of SEL-212 to KRYSTEXXA® in Gout Participants Refractory to Conventional Therapy,PHASE2,170.0,INDUSTRY,Chronic Gout,456,43,1,2,2,3.953488372093023,1,0,0,0,2060,21.0,80.0,59.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02453516,The Effect of the Serratus Block on Pain Control After Breast Surgery,PHASE2/PHASE3,40.0,OTHER,Anesthesia,1869,1,1,2,5,40.0,1,3,12,15,1092,18.0,80.0,62.0,1,1,1,0,0,0,0,0,0,0,0,0,0
NCT00422955,Fluid Retention in Rosiglitazone Treated Subjects With Autonomic Neuropathy.,PHASE3,36.0,INDUSTRY,"Neuropathy, Diabetic",701,1,1,1,1,36.0,0,3,3,6,530,30.0,75.0,45.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01155180,Leptin in the Maintenance of Reduced Body Weight,PHASE2,24.0,OTHER,Obesity,3075,1,1,2,2,24.0,1,3,32,35,3131,18.0,67.0,49.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT04616768,PROStep: A Feasibility Trial Using PROs and Step Data to Monitor Patients With Lung and GI Cancers,PHASE3,108.0,OTHER,"Cancer, Lung Cancer, Gastro-intestinal",393,1,1,3,4,108.0,1,0,0,0,1691,18.0,65.0,47.0,0,0,1,0,1,0,0,0,0,0,0,0,1
NCT01603667,PG2 Injection 500 mg in Acute Stroke Study (Pass),PHASE2,86.0,OTHER,Acute Stroke,1218,1,1,2,2,86.0,1,0,0,0,2283,20.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT05302596,Semaglutide Use in Elderly Obese Patients,PHASE2,16.0,OTHER,"Obesity, Aging",790,1,1,2,1,16.0,1,0,0,0,1606,65.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT03855137,"Efficacy, Safety, and Tolerability of Atogepant for the Prevention of Chronic Migraine",PHASE3,778.0,INDUSTRY,Chronic Migraine,1046,150,17,3,3,5.1866666666666665,1,4,4,8,1430,18.0,80.0,62.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00256867,A Study In Patients With Type 2 Diabetes Mellitus,PHASE3,369.0,INDUSTRY,"Diabetes Mellitus, Type 2",439,85,6,1,1,4.341176470588235,0,3,3,6,505,18.0,75.0,57.0,0,0,1,1,0,1,0,0,0,0,0,0,1
NCT02071043,Trial of Xeloda and Oxaliplatin (XELOX) as Neo-adjuvant Chemotherapy Followed by Surgery in Advanced Gastric Cancer Patients With Para-aortic Lymph Node Metastasis,PHASE2,48.0,OTHER,Advanced Gastric Cancer,1523,1,1,1,2,48.0,0,0,0,0,2312,18.0,80.0,62.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT04527991,Study of Sacituzumab Govitecan Versus Physician's Choice of Treatment in Participants With Urothelial Cancer That Cannot Be Removed or Has Spread,PHASE3,712.0,INDUSTRY,Locally Advanced or Metastatic Unresectable Urothelial Cancer,1633,234,27,2,4,3.0427350427350426,1,0,0,0,7954,18.0,65.0,47.0,0,0,1,1,1,0,0,0,0,0,0,0,1
NCT01500577,A Prevention Trial in Subjects at High Risk for Breast Cancer,PHASE2,150.0,OTHER,Breast Cancer,3014,1,1,3,3,150.0,1,7,1,8,2119,18.0,65.0,47.0,1,1,0,0,1,0,0,0,0,0,0,0,1
NCT05506176,A Clinical Study to Evaluate the Efficacy and Safety of SIM0417 Orally Co-Administered With Ritonavir in Symptomatic Adult Participants With Mild to Moderate COVID-19,PHASE2/PHASE3,1208.0,INDUSTRY,COVID-19,214,35,1,2,2,34.51428571428571,1,0,0,0,6280,18.0,65.0,47.0,0,1,1,1,0,0,0,0,0,0,0,0,1
NCT00234598,Strategies to Prevent Pneumonia (SToP Pneumonia),PHASE2,547.0,OTHER,Ventilator Associated Pneumonia,2161,1,1,4,3,547.0,1,1,1,2,373,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00240071,Study of Avastin (Bevacizumab) to Reverse Acquired Estrogen Independence in Previously Hormone Responsive Metastatic Breast Ca.,PHASE2,30.0,OTHER,Metastatic Breast Cancer,2007,1,1,1,2,30.0,0,15,20,35,4433,19.0,80.0,61.0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCT01456858,Insecticide Treated Polyethylene Sheeting for Prevention of Malaria in Emergencies,PHASE3,222.0,OTHER,Malaria,213,1,1,4,2,222.0,1,3,4,7,697,0.3333333333333333,3.0,2.6666666666666665,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00325468,"An Open-label, Single-arm Extension Study to Evaluate the Long-term Safety of Denosumab Administration in Postmenopausal Women With Low Bone Mineral Density",PHASE3,200.0,INDUSTRY,Low Bone Mineral Density,2285,0,0,1,1,200.0,0,3,4,7,914,18.0,65.0,47.0,1,0,1,1,0,0,0,0,0,0,0,0,0
NCT00730366,New Approaches to Improve Coverage and Compliance of Antimalarial Treatment for Pregnant Women in Rural Africa,PHASE3,2766.0,OTHER,Malaria in Pregnancy,1005,1,1,3,2,2766.0,1,4,0,4,181,18.0,65.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,1
NCT00229060,Doripenem in the Treatment of Complicated Intra-Abdominal Infections,PHASE3,483.0,INDUSTRY,"Bacterial Infections and Mycoses, Appendicitis, Cholecystitis, Pancreatitis, Peritonitis",730,0,0,1,1,483.0,0,2,2,4,448,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT04017832,A Research Study Comparing a New Medicine Oral Semaglutide to Sitagliptin in People With Type 2 Diabetes,PHASE3,1441.0,INDUSTRY,"Diabetes Mellitus, Type 2",821,93,9,4,4,15.494623655913978,1,5,11,16,2785,18.0,65.0,47.0,0,0,1,1,0,1,0,0,0,0,0,0,1
NCT05793684,AD816 Crossover Study,PHASE2,25.0,INDUSTRY,"OSA, Obstructive Sleep Apnea",195,3,1,6,3,8.333333333333334,1,0,0,0,5959,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00329550,Maintenance Study of Certolizumab Pegol (CZP) in Crohn's Disease,PHASE2,40.0,INDUSTRY,Crohn's Disease,700,23,1,3,3,1.7391304347826086,1,1,1,2,304,16.0,64.0,48.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT01209078,GSK1322322 Versus Linezolid in the Treatment of Acute Bacterial Skin and Skin Structure Infection,PHASE2,84.0,INDUSTRY,"Skin Infections, Bacterial",154,7,1,2,4,12.0,1,9,23,32,3913,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02262260,Compare Safety/Efficacy of Labeled vs Wait-Extend Regimen of Lucentis in Turkish Patients With VI Due to DME,PHASE3,87.0,INDUSTRY,Diabetic Macular Edema,1005,9,1,2,2,9.666666666666666,1,6,9,15,3124,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00380393,"Efficacy of RTS,S/AS01 Vaccine Against Episodes of Malaria Due to P. Falciparum Infection in Children.",PHASE2,894.0,INDUSTRY,Malaria,678,2,2,2,2,447.0,1,3,13,16,1893,0.4166666666666667,1.4166666666666667,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01156545,BIBW 2992 Plus Simvastatin vs. BIBW 2992 in Previously Treated Patients With Advanced Non-adenocarcinomatous NSCLC,PHASE2,68.0,OTHER_GOV,Non-small Cell Lung Cancer,3874,1,1,2,2,68.0,1,0,0,0,3551,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT01530997,De-intensification of Radiation & Chemotherapy in Low-Risk Human Papillomavirus-related Oropharyngeal Squamous Cell Ca,PHASE2,45.0,OTHER,"Carcinoma, Squamous Cell, Head and Neck Neoplasms, Oropharyngeal Neoplasms",2853,5,1,1,3,9.0,0,0,0,0,2432,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03263715,A Study to Evaluate the Efficacy of Tocilizumab as a Remission-Induction and Glucocorticoid-Sparing Regimen in Subjects With New-Onset Polymyalgia Rheumatica (PMR- SPARE),PHASE3,39.0,OTHER,Polymyalgia Rheumatica,921,3,1,2,3,13.0,1,10,30,40,5148,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01120717,A Study to Assess the Long-term Safety of QVA149,PHASE3,339.0,INDUSTRY,Chronic Obstructive Pulmonary Disease,610,53,10,2,2,6.39622641509434,1,4,9,13,1000,40.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00319735,Cetuximab and Radiation Therapy for Surgically Resectable Esophageal and Gastroesophageal (GE) Junction Carcinomas,PHASE2,41.0,OTHER,Esophageal Cancer,1007,7,1,1,3,5.857142857142857,0,11,13,24,1873,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT03761849,A Study to Evaluate the Efficacy and Safety of Intrathecally Administered RO7234292 (RG6042) in Participants With Manifest Huntington's Disease,PHASE3,899.0,INDUSTRY,Huntingtons Disease,1156,96,18,3,2,9.364583333333334,1,4,2,6,735,25.0,65.0,40.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00882687,Efficacy Study to Evaluate the Effectiveness of 3 Concentrations of SAR 1118 in Allergic Conjunctivitis,PHASE2,60.0,INDUSTRY,Allergic Conjunctivitis,16,1,1,4,2,60.0,1,6,11,17,1953,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT04627896,Targeted Microwave Focal Therapy,PHASE2/PHASE3,11.0,OTHER,Prostate Cancer Stage I,781,1,1,1,1,11.0,0,7,13,20,2115,45.0,80.0,35.0,1,1,1,0,1,0,0,0,0,0,0,0,0
NCT02859909,This Clinical Study is to Test Efficacy and Safety of BT595 in Chronic Primary Immune Thrombocytopenia (ITP),PHASE3,34.0,INDUSTRY,Immune Thrombocytopenia,761,22,6,2,1,1.5454545454545454,1,3,11,14,3038,18.0,75.0,57.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT03021993,Trial of Nivolumab as a Novel Neoadjuvant Pre-Surgical Therapy for Locally Advanced Oral Cavity Cancer,PHASE2,17.0,OTHER,Oral Cavity SCC,1630,1,1,1,1,17.0,0,0,0,0,3804,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT04354636,Management of Occlusal Caries Using Silver Modified Atraumatic Restorative Treatment Versus Atraumatic Restorative Treatment,PHASE2/PHASE3,50.0,OTHER,Occlusal Caries,770,1,1,2,2,50.0,1,1,1,2,393,4.0,6.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0
NCT06117436,Impact of Cilostazol Versus Cilostazol and Selenium Combination on the Healing of Diabetic Foot Ulcer Patients,PHASE2/PHASE3,206.0,OTHER,Wound Heal,469,1,1,3,2,206.0,1,1,0,1,1121,18.0,80.0,62.0,0,1,1,0,0,0,0,0,0,0,0,0,1
NCT00420758,Effectiveness Trial on Alleviation of Infant Malnutrition With Fortified Spread or Maize-Soy Flour Food Supplements,PHASE3,299.0,OTHER,Malnutrition,183,1,1,3,2,299.0,1,5,6,11,605,0.5,1.25,0.75,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00298727,The Effect and Mediators of Two Knowledge Translation Strategies,PHASE3,131.0,OTHER,"Knowledge Transfer, Clinical Decision-making",1430,1,1,2,2,131.0,1,2,1,3,394,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00402077,"A Study to Examine the Safety, Tolerability, and Body Weight Effect of Pramlintide Alone and in Combination With Oral Antiobesity Agents in Overweight and Obese Subjects",PHASE2,258.0,INDUSTRY,"Overweight, Obesity",274,16,1,4,4,16.125,1,3,8,11,1935,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01576718,A Study of the Effectiveness and Safety of Different Doses of Fluticasone Propionate Taken From a Dry Powder Inhaler (Puffer) in Adolescents and Adults Who Have Asthma That is Not Controlled by High Dose Inhaled Corticosteroid Asthma Medications,PHASE2,889.0,INDUSTRY,Asthma,549,300,19,6,4,2.9633333333333334,1,0,0,0,11748,12.0,65.0,47.0,0,1,0,1,0,0,0,1,0,0,0,0,1
NCT00369356,Cortisone or Drug Eluting Stents (DES) as Compared to Bare Metal Stents (BMS) to EliminAte Restenosis,PHASE2/PHASE3,375.0,OTHER,"Coronary Artery Disease, Ischemic Heart Disease, Atherosclerosis",1553,5,1,3,3,75.0,1,3,10,13,1046,18.0,80.0,62.0,0,1,1,0,0,0,0,0,0,0,0,0,1
NCT03257865,"A Trial to Assess Brexpiprazole Versus Placebo for the Treatment of Acute Manic Episodes, Associated With Bipolar I Disorder",PHASE3,333.0,INDUSTRY,"Bipolar I Disorder, Manic Episode",490,38,3,2,2,8.763157894736842,1,4,17,21,3742,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00058331,Epoetin Alfa in Treating Anemia in Patients With Solid Tumors,PHASE3,365.0,OTHER,"Anemia, Leukemia, Lymphoma, Lymphoproliferative Disorder, Multiple Myeloma and Plasma Cell Neoplasm",1066,18,1,2,1,20.27777777777778,1,25,0,25,2016,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00589771,Saccharomyces Boulardii in Irritable Bowel Syndrome,PHASE3,72.0,OTHER,Diarrhea Dominant Irritable Bowel Syndrome,699,1,1,2,2,72.0,1,0,0,0,482,18.0,70.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01420445,Safety/Tolerability and Efficacy of YHD001 in Patients With Acute and Chronic Bronchitis,PHASE2,118.0,INDUSTRY,"Acute Bronchitis, Chronic Bronchitis",244,1,1,4,4,118.0,1,3,3,6,386,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02465502,Regorafenib in Subjects With Antiangiogenic-naive and Chemotherapy-refractory Advanced Colorectal Cancer,PHASE2,59.0,INDUSTRY,Colorectal Neoplasms,874,1,1,1,1,59.0,0,7,19,26,3486,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT01168479,FLAME: Investigate the Benefit of a Focal Lesion Ablative Microboost in Prostate Cancer,PHASE3,571.0,OTHER,"Prostate Cancer, Radiotherapy, MRI",2314,4,2,2,2,142.75,1,2,8,10,789,18.0,65.0,47.0,1,0,1,0,1,0,0,0,0,0,0,0,1
NCT03103724,A Phase II Study Evaluating the Efficacy of Enzalutamide and the Role of ARv7 in Metastatic Castration Resistant Prostate Cancer (mCRPC) Patients With Visceral Disease.,PHASE2,68.0,OTHER,Carcinoma Prostate,1499,1,1,1,1,68.0,0,0,0,0,3900,18.0,65.0,47.0,1,1,0,0,0,0,0,0,0,0,0,0,1
NCT00224120,A New Drug for Benign Prostatic Hyperplasia (BPH) Compared With Placebo,PHASE3,462.0,INDUSTRY,Benign Prostatic Hyperplasia,365,42,1,2,2,11.0,1,1,4,5,434,50.0,65.0,47.0,1,0,1,1,0,0,0,0,0,0,0,0,1
NCT01927198,RDEA3170 Monotherapy in Subjects With Gout,PHASE2,172.0,INDUSTRY,Gout,334,49,1,4,4,3.510204081632653,1,3,20,23,2828,18.0,70.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00201357,An Open Trial to Assess the Efficacy and Safety of Oral Thalidomide in Patients With Hormone-Refractory Prostate Cancer,PHASE2,30.0,OTHER,Hormone-refractory Prostate Cancer,639,1,1,1,1,30.0,0,10,8,18,2014,18.0,65.0,47.0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCT00936988,"A Multicenter, Open-label Extension Study to Assess the Long-term Safety and Efficacy of an Oral Calcimimetic Agent AMG 073 (Cinacalcet) in Primary Hyperparathyroidism",PHASE2,45.0,INDUSTRY,"Hyperparathyroidism, Primary",1857,0,0,1,1,45.0,0,3,5,8,821,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT00169559,Dyslipidemia Study Investigating The Increase In Good Cholesterol,PHASE2,250.0,INDUSTRY,Dyslipidaemias,517,50,2,2,2,5.0,1,3,2,5,279,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00068588,GTI-2040 and Capecitabine in Treating Patients With Metastatic Breast Cancer,PHASE2,24.0,NIH,"Male Breast Cancer, Recurrent Breast Cancer, Stage IV Breast Cancer",2343,1,1,1,2,24.0,0,16,9,25,4836,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT04411901,The Role of Vitamin D3 in Pediatric Bronchiectasis Severity,PHASE2/PHASE3,40.0,OTHER,Cystic Fibrosis and Non CF Bronchiectasis,384,1,1,1,1,40.0,0,4,3,7,710,1.0,17.0,16.0,0,1,1,0,0,0,0,0,0,0,0,0,0
NCT05531968,Treatment of Moderate to Severe Glabellar Lines (BMI2006),PHASE3,278.0,INDUSTRY,Glabellar Lines,220,3,1,2,2,92.66666666666667,1,0,0,0,3829,19.0,65.0,46.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01544920,Safety and Efficacy of Boceprevir/Peginterferon Alfa-2a/Ribavirin in Interleukin-28B CC Allele-Positive Chronic Hepatitis C Virus (HCV) Genotype 1 Participants (P07755),PHASE3,737.0,INDUSTRY,"Hepatitis C, Chronic",1084,0,0,2,3,737.0,1,4,13,17,1915,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02528188,Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee,PHASE3,3021.0,INDUSTRY,"Chronic Pain, Osteoarthritis, Hip, Osteoarthritis, Knee",1317,507,18,3,3,5.958579881656805,1,5,30,35,4768,18.0,65.0,47.0,0,0,1,1,0,0,0,0,1,0,0,0,1
NCT01150162,"Mucosta in Gastric Ulcer Treatment, Effectiveness and Safety Evaluation",PHASE3,129.0,INDUSTRY,Gastric Ulcer,670,3,1,2,2,43.0,1,4,3,7,698,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT02886494,A Study to Evaluate Efficacy and Safety of BAC in Patient With Alzheimer's Disease or Vascular Dementia,PHASE2,80.0,INDUSTRY,Alzheimer's Disease or Vascular Dementia,670,10,1,2,2,8.0,1,0,0,0,4783,40.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02038023,Intravaneous Iron(1000 mg Low Molecular Weight Iron Dextran Over 60 Minutes) for Pregnant Women,PHASE2,74.0,OTHER,Pregnancy,761,1,1,1,1,74.0,0,1,1,2,521,18.0,45.0,27.0,1,1,0,0,0,0,0,0,0,0,0,0,1
NCT00033657,Radiation Therapy and Chemotherapy Before and After Surgery in Treating Patients With Esophageal Cancer,PHASE2,97.0,NETWORK,"Esophageal Cancer, Gastric Cancer",2634,23,1,2,5,4.217391304347826,1,12,7,19,1096,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
